gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000170949_ZNF160	968	0.674584505496226	0.0224244668652422	0.285329959876404	0.00947672403881159	0.00818434372331538
ENSG00000175691_ZNF77	805	0.507309017692657	0.382235573030977	0.040900102397647	0.0307776942650091	0.0387776126137108
ENSG00000176232_ZNF283	781	0.795132516882454	0.111370582600259	0.0723407792696501	0.0101214080708336	0.011034713176803
ENSG00000178229_ZNF543	1013	0.662070330046375	0.0632772310825288	0.243054678664435	0.0232215230190771	0.00837623718758394
ENSG00000182013_ILMN_30225	720	0.255443196997069	0.574634352961364	0.0354430447979753	0.0796763910590673	0.0548030141845248
ENSG00000183617_MRPL54	768	0.00405178654499829	0.00276214837884489	0.585716262344911	0.399281163485243	0.00818863924600317
ENSG00000186111_PIP5K1C	768	0.51775927625641	0.352676091239668	0.0540753530881333	0.0367951880505807	0.0386940913652082
ENSG00000188000_OR7D2	750	0.890742756211622	0.029908999493788	0.0740534981440288	0.00248372734825996	0.00281101880230133
ENSG00000188321_ZNF559	736	0.77002371369977	0.141387400883868	0.0641175557590342	0.011760191954124	0.0127111377032042
ENSG00000189052_ILMN_17361	838	0.859033897114649	0.0513560672845562	0.0798103308324537	0.0047663088456363	0.00503339592270484
ENSG00000189144_ZNF573	656	0.798670606261168	0.0150570263986268	0.179788882535689	0.00338639280445704	0.00309709200005885
ENSG00000196365_LONP1	793	0.811038398751461	0.0401412706607972	0.136409762731586	0.00674575560756524	0.00566481224859046
ENSG00000196931_ILMN_36955	955	0.878883607564692	0.0313742676628441	0.0837096191717298	0.00298520731841934	0.00304729828231454
ENSG00000197256_ANKRD25	685	0.20038100460515	0.671006411252834	0.0151916933872315	0.0508090947347779	0.0626117960200072
ENSG00000198046_ZNF667	1069	0.813679735152988	0.0854593923235702	0.0843666018852275	0.00885323901494752	0.00764103162326651
ENSG00000007341_ST7L	937	1.08704533181296e-05	1.11472581764042e-06	0.185908951468362	0.0182684824957362	0.795810580856767
ENSG00000043514_TRIT1	787	0.720332205787133	0.0191313589370732	0.246869975829262	0.00654952190274693	0.00711693754378509
ENSG00000049239_H6PD	674	0.662931950575483	0.222344546964022	0.0706035897498759	0.0236596824500588	0.0204602302605598
ENSG00000049247_UTS2	881	0.00150406516745934	0.840802887766286	0.000147918458850713	0.0826144833817634	0.0749306452256404
ENSG00000058799_YIPF1	1037	0.863565975131196	0.039501077286576	0.088990329178931	0.00406670348710431	0.00387591491619287
ENSG00000064886_CHI3L2	1312	0.0227176059332918	0.00182917174669831	0.843321495236367	0.067838101415402	0.0642936256682403
ENSG00000065135_GNAI3	948	0.0350107554510532	0.0218047144458994	0.569501924133053	0.35466704225278	0.0190155637172149
ENSG00000066185_ZMYND12	846	0.786490244420919	0.0202913080621718	0.184681004120203	0.00476096049179645	0.00377648290490917
ENSG00000067533_RRP15	933	0.74921944195053	0.110061363860208	0.110365380558776	0.0161986706689611	0.0141551429615239
ENSG00000069275_NUCKS1	850	0.287430872629579	0.193498025144519	0.281678984955553	0.189578049065341	0.0478140682050082
ENSG00000081692_JMJD4	825	0.0491684707933481	0.00991351785219274	0.771879579013335	0.155615618782075	0.0134228135590491
ENSG00000084072_PPIE	778	0.0576914638644506	0.00141113715769144	0.862682758996417	0.0210441088432225	0.0571705311382186
ENSG00000090686_USP48	868	1.24532976145753e-07	0.020924002539994	5.81663056243104e-06	0.977307191191113	0.00176286510535482
ENSG00000097046_CDC7	893	0.768209281944359	0.0416619129649238	0.174472197443586	0.00945586340355745	0.00620074424357428
ENSG00000116171_SCP2	780	0.437949906431865	0.00975915218701605	0.525173557654232	0.0116873894343072	0.01542999429258
ENSG00000116199_FAM20B	861	0.66903598033682	0.057983441709393	0.19120916501445	0.016506288274205	0.0652651246651316
ENSG00000116455_WDR77	1307	0.0129249469213032	0.00101150048566905	0.89239464303417	0.0698145457730644	0.0238543637857935
ENSG00000116698_SMG7	1009	0.0322375477259816	0.00654899619960213	0.629297662064986	0.127636337712005	0.204279456297425
ENSG00000116791_CRYZ	750	0.790452075771216	0.0579959299584355	0.135167777307628	0.00991086532790775	0.00647335163481302
ENSG00000116885_C1orf102	720	0.515180974723409	0.0223505425922591	0.434476931893041	0.0188401377650981	0.0091514130261921
ENSG00000117174_C1orf181	1092	0.655308986346308	0.0357485650126727	0.2851572969535	0.0155477283598014	0.00823742332771774
ENSG00000117289_TXNIP	117	0.977289780390869	0.0115412677336119	0.0100895362972817	0.000118190783188039	0.000961224795049678
ENSG00000117481_NSUN4	705	0.223235183285167	0.0247089315624206	0.551445298630094	0.0608973685885834	0.139713217933736
ENSG00000121310_ECHDC2	770	0.654943651078983	0.0145426005792007	0.31446705725376	0.00697346458636819	0.00907322650168787
ENSG00000123473_STIL	890	0.437703958382766	0.0320676501483919	0.486392505068158	0.035626525918027	0.00820936048265746
ENSG00000131697_NPHP4	1120	2.30394070154817e-07	0.750463173289625	5.1375092494246e-08	0.167261940962733	0.0822746039784795
ENSG00000134184_GSTM1	1007	0.53809662614616	0.336032168043104	0.0542528168769942	0.0338421828789701	0.0377762060547718
ENSG00000134262_AP4B1	797	0.88539339237367	0.0206447418266948	0.0893811078946374	0.00208160257002552	0.00249915533497223
ENSG00000134697_GNL2	936	0.347294961929306	0.01540709073337	0.599944178542296	0.0266046510666249	0.0107491177284033
ENSG00000135778_C1orf57	1310	0.163171447428778	0.0125985321844015	0.75238979405221	0.0580785527904764	0.0137616735441351
ENSG00000142632_ARHGEF19	752	0.403168386810359	0.0125245429336993	0.552040994917141	0.017134181813092	0.0151318935257088
ENSG00000142684_ZNF593	619	0.82004866923434	0.0208924435475719	0.151472482082535	0.00385534511392632	0.00373106002162725
ENSG00000142794_NBPF3	942	4.91903764862563e-06	0.826495523030588	6.13399548806177e-07	0.102992738503826	0.070506206028389
ENSG00000143155_TIPRL	1126	0.000398953449016616	0.0114596833315097	0.0331803232177713	0.953081739477667	0.00187930052403481
ENSG00000143156_NME7	1123	0.00876566763398374	0.251619632945425	0.0240576949907452	0.690554270385532	0.0250027340443147
ENSG00000143194_MAEL	1219	0.733073647026961	0.0863532650198098	0.140391144443528	0.0165138704836157	0.0236680730260858
ENSG00000143198_MGST3	1275	0.68009099918889	0.0292533953586373	0.273326271577896	0.0117512625483947	0.00557807132618137
ENSG00000143226_FCGR2A	1048	2.6725525843467e-14	0.694826126415041	8.33970617557976e-15	0.21673220280811	0.0884416707768131
ENSG00000143387_CTSK	553	0.452450095108351	0.144250476619839	0.242690695781022	0.0772915113314331	0.083317221159354
ENSG00000143437_ARNT	560	0.112710588594116	0.037557878898723	0.557551437925821	0.185683051628786	0.106497042952553
ENSG00000143537_ADAM15	637	0.875696783943424	0.0384309043797454	0.0733330294185382	0.00320896932357848	0.00933031293471356
ENSG00000143569_UBAP2L	838	0.000117772959356072	0.709901673866586	3.66953682600998e-05	0.221120348380503	0.0688235094252952
ENSG00000143653_SCCPDH	1033	0.816842572826136	0.0753049049394855	0.0920493346811979	0.00847872490415585	0.00732446264902463
ENSG00000143756_FBXO28	802	0.0144046536030386	0.0003169714653373	0.954048938381029	0.0209834063223934	0.0102460302282015
ENSG00000153898_MCOLN2	1046	0.0619890815437415	0.00312006494045288	0.874819342840093	0.0440157816987058	0.0160557289770069
ENSG00000159479_MED8	881	0.306681312173506	0.00694338969561048	0.642019114312668	0.0145057235240167	0.0298504602941995
ENSG00000160714_UBE2Q1	704	0.886459868838576	0.041567382459099	0.0649884114423383	0.00304345951656014	0.00394087774342701
ENSG00000162384_C1orf123	862	0.242865822029015	0.00603296322032786	0.72144027700966	0.0179093483022638	0.0117515894387328
ENSG00000162437_RAVER2	966	0.560575091271775	0.328165933192736	0.0528051545402651	0.0308850655854755	0.0275687554097477
ENSG00000162551_ALPL	935	5.00459006035478e-06	0.840870054516068	5.00189379218702e-07	0.0839665449209645	0.0751578957835279
ENSG00000162585_C1orf86	626	1.01004429763054e-09	0.706779865848872	3.29123748853813e-10	0.23024181089205	0.0629783219199107
ENSG00000162600_OMA1	1146	0.691714961705151	0.0593347453295461	0.220802453341625	0.0189310375837671	0.0092168020399104
ENSG00000162604_TM2D1	984	0.81891430952001	0.0622271568512192	0.104031153508514	0.00789812605090129	0.00692925406935573
ENSG00000162606_L1TD1	1046	0.869276674879586	0.0349023834926837	0.0887182391152671	0.003558587590528	0.00354411492193469
ENSG00000162769_FLVCR1	913	0.458102251834656	0.0205942635272963	0.476806643068892	0.021412045941233	0.0230847956279226
ENSG00000162836_ACP6	554	0.882148196561447	0.0216706796175377	0.0906379471378412	0.00222327413377209	0.00331990254940199
ENSG00000162885_B3GALNT2	926	0.717313344942727	0.0217405586070422	0.243931740220258	0.00738352912421196	0.00963082710576142
ENSG00000168653_NDUFS5	833	0.0322450049155322	0.000872701948575154	0.930421013180478	0.0251702908815105	0.0112909890739043
ENSG00000171488_LRRC8C	776	0.615032419197316	0.0171722907319832	0.346637304190909	0.00966695254185751	0.0114910333379345
ENSG00000171806_C1orf156	1028	0.000150855107242812	0.00432849645692361	0.0334708435553324	0.960379654602009	0.00167015027849199
ENSG00000175279_CORT	674	0.692182440778873	0.204221667676748	0.0517422144781721	0.0152294106797326	0.0366242663864742
ENSG00000177000_MTHFR	817	0.717477990544739	0.0476634731369027	0.213304981306422	0.0141628784891517	0.00739067652278426
ENSG00000177868_CCDC23	840	0.465850667931133	0.011252493288489	0.489892055566947	0.011812013549074	0.021192769664357
ENSG00000178028_DMAP1	803	0.200557496690739	0.00360407016136443	0.768425549890817	0.0137951884644809	0.013617694792599
ENSG00000184022_OR2T10	437	0.913869097197942	0.0202561421666282	0.0617149077928847	0.00136513198756095	0.00279472085498382
ENSG00000185523_ILMN_7435	907	0.855768163457136	0.0384071788013156	0.0952716502942576	0.0042695420020106	0.00628346544528049
ENSG00000197622_CDC42SE1	629	0.198664601398947	0.548546961842815	0.0366550988153497	0.101095963224379	0.115037374718509
ENSG00000197747_S100A10	754	0.179650845810668	0.484574587224278	0.0586551445302084	0.158092264980076	0.11902715745477
ENSG00000197780_TAF13	786	0.524298329322955	0.314631049428412	0.0815930884061029	0.0489334094036842	0.0305441234388457
ENSG00000198216_CACNA1E	996	0.789994760487466	0.0465365061437721	0.149078230189699	0.00877619073502838	0.0056143124440351
ENSG00000203666_EFCAB2	1164	0.158634559620728	0.0113309411889102	0.723266028490032	0.0516062465656709	0.055162224134659
ENSG00000203965_ILMN_14353	1012	0.778745318466852	0.0265782824694123	0.180135513564025	0.00613955545215571	0.00840133004755393
ENSG00000204138_PHACTR4	546	0.589619919316778	0.010962303798457	0.386535465459367	0.00718082505797583	0.00570148636742191
ENSG00000088766_CRLS1	1228	0.0266222807856292	0.00126565006055289	0.898414986629201	0.0426805374117016	0.0310165451129155
ENSG00000088832_FKBP1A	1441	0.792597098234106	0.0691422618894437	0.120798211071231	0.0105309086564959	0.0069315201487236
ENSG00000088833_NSFL1C	1460	0.167690876340235	0.0148825813738602	0.739036763859225	0.0655767707338418	0.012813007692838
ENSG00000100991_TRPC4AP	614	2.81825107396688e-05	4.71797457766548e-06	0.842656618046043	0.141051104647877	0.0162593768207622
ENSG00000100994_PYGB	727	0.00209488406318847	0.000119528718880024	0.691621399547734	0.0391951765513071	0.266969011118891
ENSG00000100997_ABHD12	715	7.07755884349097e-06	4.01577069237032e-07	0.690864635628774	0.0389291073317818	0.270198777903532
ENSG00000101052_IFT52	1078	1.65896172996977e-14	0.836280059222432	1.92152841887543e-15	0.0967970294574909	0.0669229113200592
ENSG00000101158_TH1L	1167	0.509938811189475	0.293144416735518	0.106947759336358	0.0614516795922419	0.0285173331464067
ENSG00000101161_PRPF6	580	0.006112988071774	0.769489759570107	0.00120682189603479	0.151840788860947	0.0713496416011382
ENSG00000101182_PSMA7	1148	0.701222042971867	0.0617666279656165	0.210480491325508	0.0185320204705248	0.00799881726648333
ENSG00000101190_TCFL5	924	0.00568849540165964	0.683329029748245	0.0020440703629823	0.245479961961105	0.0634584425260079
ENSG00000101220_C20orf27	1117	0.817583148906819	0.067868759683297	0.100027799790183	0.0082972292711371	0.00622306234856347
ENSG00000101311_C20orf42	1241	0.849911302943911	0.0409450730186343	0.100468154183673	0.0048362845957165	0.00383918525806543
ENSG00000101343_CRNKL1	1177	0.0121536672332964	0.00105294113335053	0.863074997659026	0.0747240884815632	0.0489943054927634
ENSG00000124193_SFRS6	1136	1.42984063703664e-14	0.720780468300142	4.41976702433738e-15	0.222743300405477	0.0564762312943625
ENSG00000125821_DTD1	1185	0.780197239207911	0.0445274984867257	0.159234317114757	0.00908087754321176	0.00696006764739481
ENSG00000125870_SNRPB2	1531	1.17923810258122e-05	0.799931506213362	1.81460748773244e-06	0.123016143003857	0.0770387437942664
ENSG00000125878_TCF15	1070	0.817155396827117	0.0797681850849439	0.0871376553811595	0.00849866859623315	0.00744009411054591
ENSG00000125977_EIF2S2	590	0.13166306083625	0.00734838221663138	0.802056437003841	0.044750213064494	0.014181906878784
ENSG00000166948_TGM6	1245	0.810313700309154	0.074162437856659	0.0985065952937347	0.0090076212753962	0.00800964526505619
ENSG00000214078_CPNE1	571	0.268187960981932	0.064366318221166	0.295150934099084	0.0705357941845139	0.301758992513304
ENSG00000154719_MRPL39	959	0.753084101578329	0.0550370864197368	0.170411471304651	0.0124450327616801	0.00902230793560412
ENSG00000156261_CCT8	1000	0.788723358629111	0.0225051962100156	0.179653656362531	0.0051221880504031	0.00399560074793908
ENSG00000160188_RSPH1	1422	0.737755619014624	0.0908807421900098	0.143200500496888	0.0176296815843049	0.0105334567141726
ENSG00000160193_WDR4	1316	0.789342915044729	0.0842251283815887	0.10688926040565	0.0113972418731746	0.00814545429485806
ENSG00000160194_NDUFV3	1273	0.539978806037084	0.0565128660107692	0.34270941937323	0.0358421759791567	0.0249567325997606
ENSG00000160213_CSTB	971	0.0044611080502168	0.721325478459337	0.00131817460278116	0.213078469804778	0.0598167690828874
ENSG00000182362_C21orf57	687	0.787662094431251	0.0155376246652333	0.187116841386751	0.00368511652252928	0.0059983229942351
ENSG00000182852_C21orf121	1481	0.676772143485072	0.143257497358572	0.134940754772504	0.0285474518191237	0.0164821525647289
ENSG00000185808_PIGP	1057	0.0203216611283068	0.00127707875623697	0.904683823950529	0.0568363695305381	0.0168810666343895
ENSG00000025708_ECGF1	486	0.0384401729716585	0.785695770952872	0.00531458335538339	0.108565145675203	0.0619843270448833
ENSG00000099940_SNAP29	601	0.244684852546126	0.399728480230869	0.105361700653263	0.17204556278303	0.0781794037867119
ENSG00000100033_PRODH	1027	0.866590721461051	0.0324216151719686	0.0940805635806128	0.00351642987747698	0.0033906699088902
ENSG00000100092_SH3BP1	1006	0.166467554470857	0.0163997770752431	0.488538659697529	0.0478483034487131	0.280745705307658
ENSG00000100101_NOL12	1010	0.29662299485914	0.0292424343773023	0.516061274889121	0.0507683460521454	0.107304949822291
ENSG00000100162_CENPM	670	0.853732317754824	0.0123950782042883	0.12944607237908	0.00187683820953379	0.00254969345227366
ENSG00000100266_PACSIN2	1003	0.00110282806772643	0.000136859771260837	0.878389642314014	0.108995830402275	0.0113748394447235
ENSG00000100296_THOC5	784	0.0998856959512427	0.4276622325535	0.0470280548826683	0.201127085288486	0.224296931324102
ENSG00000100299_ARSA	445	0.0400326958942475	0.818219368007255	0.00322563611791005	0.065855392316471	0.0726669076641171
ENSG00000100304_TTLL12	1143	0.753817617263647	0.10220032094028	0.117216315432233	0.0158809500218691	0.0108847963419711
ENSG00000100321_SYNGR1	695	0.00259157751835883	0.0148562349685662	0.126675268667353	0.726036961033811	0.12983995781191
ENSG00000100330_MTMR3	871	0.0688887051573829	0.332213571113645	0.0304039025531019	0.146199550629594	0.422294270546276
ENSG00000100347_SAMM50	1433	0.507373738539336	0.164906971174301	0.232563182789599	0.0755682622293078	0.0195878452674562
ENSG00000100417_PMM1	591	0.165247841046221	0.00200532025891817	0.811629299689393	0.00983802724525496	0.0112795117602129
ENSG00000128408_RIBC2	1159	1.36346393030783e-10	0.393401108970262	1.97235572568651e-10	0.569047491865746	0.0375513988304118
ENSG00000179750_APOBEC3B	755	0.129916194831031	0.745033289007071	0.0095253431648196	0.0545642361468275	0.0609609368502511
ENSG00000184674_GSTT1	861	2.6547715042909e-05	0.00557830643773515	0.00470551489163469	0.988739661810004	0.000949969145582781
ENSG00000184983_NDUFA6	716	0.909697363311903	0.0136147182576998	0.0740691189294558	0.00110702192438917	0.00151177757655187
ENSG00000185838_GNB1L	839	0.683957286867641	0.0955833770236126	0.181287685589256	0.0253211953644084	0.013850455155082
ENSG00000188130_MAPK12	736	0.0395257703976359	0.808314269139532	0.00366010109251422	0.0747764796602131	0.073723379710105
ENSG00000189306_ILMN_12816	890	0.773626931858249	0.0921834230386698	0.112037466904946	0.0133412895053974	0.00881088869273751
ENSG00000035141_FAM136A	916	0.789190202929527	0.0253760325418347	0.175828807068934	0.00564973575597261	0.00395522170373188
ENSG00000068878_PSME4	1148	0.628360148114271	0.0836368026951989	0.244597735990556	0.0325459038515422	0.0108594093484322
ENSG00000079785_DDX1	972	0.141107729922118	0.142842139945606	0.345278507611595	0.349501189688146	0.0212704328325351
ENSG00000087338_GMCL1L	949	0.510990437407995	0.0210310859450286	0.443034172105392	0.0182274595074553	0.00671684503412855
ENSG00000115053_NCL	800	0.902280195040665	0.0226750255799571	0.0710291367295748	0.00178278636625718	0.00223285628354588
ENSG00000115350_POLE4	959	0.637805526707772	0.144411793982329	0.163612056202299	0.0370278647932385	0.0171427583143619
ENSG00000115364_MRPL19	1092	0.651876322353423	0.149215689660064	0.150319071660839	0.0343941172960551	0.0141947990296196
ENSG00000115750_TAF1B	1058	0.08007823527737	0.00398187354252728	0.817914215419954	0.0406132012466414	0.057412474513507
ENSG00000115816_CEBPZ	1321	0.416253431707244	0.0791585444468165	0.164234746093298	0.0309229450858774	0.309430332666764
ENSG00000115866_DARS	739	0.372925933799433	0.170263577694575	0.284459424355851	0.129830665964377	0.0425203981857637
ENSG00000115934_PPIL3	857	0.00299625352984703	0.000126105709998303	0.946170320240834	0.03981132827039	0.0108959922489303
ENSG00000118640_VAMP8	898	0.000525785371434719	0.118793471274553	0.00383124255809509	0.865601657150278	0.0112478436456393
ENSG00000118961_C2orf43	997	0.822918248357217	0.0230483542823224	0.146437310089141	0.00409792869618545	0.00349815857513403
ENSG00000119878_CRIPT	1368	0.00452288132415497	0.000623625351664077	0.86535230921494	0.11930658589421	0.010194598215031
ENSG00000123983_ACSL3	947	0.781949955813093	0.0279522524654303	0.179183715157015	0.00640074112685668	0.00451333543760503
ENSG00000130414_NDUFA10	1064	6.511852137123e-05	0.773888587590084	8.94159861255779e-06	0.106144822567556	0.119892529722376
ENSG00000132305_IMMT	784	5.39909628047214e-05	0.0121953330162071	0.0043471655523836	0.981924547799455	0.00147896266914971
ENSG00000132313_MRPL35	754	0.0036359352673618	0.821253683744715	0.00037081214523523	0.0836647728356472	0.0910747960070406
ENSG00000132329_RAMP1	1038	1.48422655713683e-07	0.772615932345343	2.91845045213331e-08	0.151844752696559	0.0755391373509386
ENSG00000135632_SMYD5	595	0.918230506202429	0.0173868808975292	0.0612889051884115	0.00115858272718104	0.00193512498444899
ENSG00000135899_SP110	989	0.57770692971878	0.208349956265834	0.122295045133227	0.0440581079184777	0.0475899609636811
ENSG00000135951_TSGA10	667	0.0202245379220801	0.00056712601423036	0.940218878551847	0.0263524937082354	0.0126369638036074
ENSG00000136718_IMP4	480	0.908678546576942	0.0244174306300194	0.0627472111765908	0.00168362987626995	0.00247318174017754
ENSG00000138035_PNPT1	1120	0.101786059621558	0.00418278336588841	0.848488383145746	0.0348569877279646	0.0106857861388427
ENSG00000138036_DYNC2LI1	1078	0.840252012658504	0.0592068875466115	0.088705657016307	0.0062448983334045	0.00559054444517288
ENSG00000138095_LRPPRC	1058	0.640604100420519	0.0448692954173347	0.286147607892875	0.0200340518230438	0.00834494444622782
ENSG00000138399_FASTKD1	1091	0.845436935537202	0.0477442727392384	0.0964100543988583	0.0054395858928768	0.0049691514318244
ENSG00000144120_TMEM177	843	0.761972008090345	0.0344524933462611	0.189625119123768	0.00856850021293669	0.0053818792266892
ENSG00000144401_FAM119A	888	0.773573052722745	0.0588527469166583	0.149294398474079	0.0113512559442546	0.00692854594226297
ENSG00000151665_PIGF	1357	0.14550578199929	0.0199341664448456	0.71338930240646	0.0977102577068634	0.0234604914425413
ENSG00000151690_ILMN_5981	720	0.432580393020412	0.0625400004826411	0.430001108451472	0.0621543781436128	0.0127241199018615
ENSG00000158089_GALNT14	1025	0.571964768644583	0.297075799858548	0.0695473775203268	0.0360972646728487	0.0253147893036935
ENSG00000163082_SGPP2	953	0.55037421426181	0.0632388001487861	0.338439802454173	0.0388781580200331	0.00906902511519868
ENSG00000168385_SEPT2	679	5.63107423109363e-09	0.694815626127439	2.02657707247569e-09	0.250003219741315	0.0551811464735944
ENSG00000171103_ILMN_29305	1138	4.07685138522958e-06	0.00248190814544587	0.00163521142444222	0.995484643276434	0.000394160302293593
ENSG00000171853_TTC15	1221	0.364907602642887	0.165832196162282	0.307191028755569	0.139580420507651	0.0224887519316108
ENSG00000172954_LYCAT	1266	0.490635160156404	0.259024389192507	0.148969665290992	0.0786238313872752	0.0227469539728214
ENSG00000173272_FAM128A	341	0.943000818602693	0.00883729994085945	0.0465391547400603	0.000434952323599286	0.00118777439278784
ENSG00000174501_ILMN_40651	399	0.366009802246247	0.00736056798713503	0.605743986400227	0.0121729823847083	0.00871266098168223
ENSG00000176732_PFN4	824	0.73909478916874	0.0730156657004251	0.162488886709102	0.0160430275379113	0.00935763088382141
ENSG00000182551_ADI1	1196	0.569596238058818	0.258836279383145	0.100638995234006	0.0457072139969676	0.0252212733270628
ENSG00000183891_TTC32	1144	0.759721448900719	0.027978250881643	0.200527441717688	0.00738042878488867	0.0043924297150618
ENSG00000196151_WDSUB1	946	0.155871341195795	0.0342015379566215	0.654933001270369	0.143695143337974	0.01129897623924
ENSG00000196912_KIAA1641	437	0.759314959463484	0.0191598450399157	0.211806614652599	0.00534015201218617	0.00437842883181449
ENSG00000198369_SPRED2	1079	0.829464807876973	0.0563948263563175	0.101622928776199	0.00690366962564939	0.00561376736486112
ENSG00000213639_PPP1CB	1097	0.000880809349751166	0.536229433948504	0.000665687520839632	0.405208030917996	0.0570160382629091
ENSG00000214587_ILMN_36450	749	1.16590420485755e-12	6.05475341450799e-05	1.92521730494959e-08	0.999800359307312	0.000139073905203336
ENSG00000011376_LARS2	883	0.597691769797341	0.105661860128894	0.235260178078665	0.0415702297539234	0.019815962241176
ENSG00000075975_MKRN2	1072	0.554303685435212	0.0217903847000702	0.40224758735177	0.0158070142603791	0.00585132825256863
ENSG00000113851_CRBN	1602	0.529598036591021	0.190114481276849	0.191739041553125	0.0688105180580965	0.0197379225209097
ENSG00000114316_USP4	540	3.74710621903098e-12	0.816481278001854	4.26233103143859e-13	0.092783960654044	0.0907347613399268
ENSG00000114383_TUSC2	567	3.80433329534452e-12	0.828950823014613	4.2627246885766e-13	0.0928050251243774	0.0782441518567784
ENSG00000114491_UMPS	992	0.325937432105968	0.148626440293958	0.337180903137619	0.153718891263768	0.0345363331986873
ENSG00000114742_WDR48	901	0.170901532927044	0.00613379044188195	0.78582643736401	0.0281949856868299	0.00894325358023469
ENSG00000121542_SEC22A	859	0.765727655255429	0.0373982463198738	0.182466697922642	0.00890619797308548	0.00550120252896985
ENSG00000129055_ANAPC13	1070	0.00108100365617199	3.48323319451292e-05	0.954649014901742	0.0307474178292989	0.0134877312808417
ENSG00000132182_NUP210	1046	0.0518374646087028	0.00215520152281127	0.884076962462582	0.0367313057164105	0.0251990656894938
ENSG00000144559_C3orf31	1019	0.584495168374237	0.0236791726606917	0.370142528148951	0.0149885856681731	0.00669454514794762
ENSG00000145088_EAF2	811	0.0603626974282072	0.00305859616812666	0.879895984779097	0.0445724859148555	0.0121102357097134
ENSG00000154174_TOMM70A	851	0.876247588988627	0.0295651615755906	0.0880195350733649	0.00296663508227325	0.00320107928014435
ENSG00000157017_GHRL	1096	0.701690874118142	0.141633524868016	0.118840048668255	0.0239735313015854	0.0138620210440011
ENSG00000160124_CCDC58	964	0.00284026069926396	0.000177030730131387	0.927807908321807	0.0578180218678995	0.011356778380898
ENSG00000163602_RYBP	1074	0.838096472408886	0.0436937455113979	0.108127204294208	0.0056327085042778	0.00444986928123082
ENSG00000163864_NMNAT3	1005	7.92916815387867e-09	0.644271374359273	3.65200647928442e-09	0.296678664261319	0.0590499497982327
ENSG00000164054_ILMN_5730	441	4.45010188964678e-09	0.858896137268109	3.06521207852574e-10	0.0590783910682361	0.0820254669070303
ENSG00000168297_PXK	774	0.860099699338293	0.036579364759213	0.0944555128708482	0.00401226562717301	0.00485315740447283
ENSG00000168827_GFM1	791	0.400909405521415	0.0153435542369312	0.544496704444091	0.0208204793869444	0.0184298564106182
ENSG00000170819_BFSP2	937	0.264719455157055	0.0078361360847424	0.689430194377197	0.0203906566756643	0.0176235577053419
ENSG00000172113_NME6	432	0.000104914651364179	0.79424791239798	1.75620340190278e-05	0.132879212704223	0.0727503982124134
ENSG00000173226_IQCB1	833	0.669747811454902	0.0340610829171184	0.275615544608738	0.014010298634149	0.00656526238509265
ENSG00000178252_WDR6	501	2.32506345202945e-12	0.506623136390229	2.07923427456885e-12	0.453017465132156	0.0403593984732086
ENSG00000178750_STX19	292	0.808042554268146	0.00599799162731539	0.179942063005576	0.00133099943528739	0.00468639166367569
ENSG00000180376_CCDC66	918	0.6361529140912	0.0187966496612446	0.315404022643166	0.00929901400557573	0.0203473995988141
ENSG00000182923_CEP63	1073	0.59093509064006	0.0190396711563347	0.371201702609103	0.0119530866805464	0.00687044891395575
ENSG00000184203_PPP1R2	787	0.852150494922062	0.0702211334624428	0.0655246619348673	0.00539282365420827	0.00671088602641961
ENSG00000196455_PIK3R4	657	0.827043936907036	0.0157392478272775	0.150085712438672	0.00285196115947052	0.00427914166754381
ENSG00000197548_ATG7	1149	0.812126508977502	0.0418357904945282	0.129328707765498	0.00665216717916877	0.0100568255833037
ENSG00000213533_MUSTN1	758	0.711079924073209	0.0959585888486627	0.146395053570735	0.0197288358217003	0.0268375976856923
ENSG00000033178_UBE1L2	712	0.340904482904772	0.0143343999954187	0.610947108373114	0.0256810576187649	0.0081329511079296
ENSG00000038002_AGA	880	0.294398663805236	0.0130163429572858	0.627815190546286	0.0277207462008631	0.0370490564903286
ENSG00000056050_C4orf27	780	0.86146390101924	0.0173664046306058	0.116593018306171	0.00234819099348243	0.00222848505050049
ENSG00000059691_PET112L	664	0.0428737153934239	0.530290218660413	0.0278705303983906	0.344666692176949	0.0542988433708234
ENSG00000078177_ILMN_7118	842	5.53907268123116e-05	9.87272739922434e-06	0.834072526432785	0.148646128101133	0.0172160820118718
ENSG00000087008_ACOX3	981	0.456024633346871	0.0275228936049949	0.469031260565193	0.0282887626461135	0.0191324498368278
ENSG00000109181_UGT2B10	699	0.881356964940904	0.0380824474444662	0.0714783825336528	0.00308250115842191	0.00599970392255477
ENSG00000109323_MANBA	786	0.00255482903717741	0.000974178190079865	0.157984540947014	0.0594618337410308	0.779024618084698
ENSG00000109674_NEIL3	890	0.760621655320859	0.0375778570993976	0.180631688029287	0.00891169570884051	0.0122571038416158
ENSG00000109775_C4orf20	1140	0.777817801863257	0.0510904397004402	0.155026336631108	0.0101769122500296	0.00588850955516539
ENSG00000109814_UGDH	910	0.365562363194364	0.175058469287919	0.288615726758174	0.138178107083374	0.0325853336761688
ENSG00000118564_FBXL5	1152	0.17865871772058	0.00952889933657365	0.76174693367061	0.0406189087028801	0.00944654056935556
